accident_time,weather,temperature,humidity,construction_type,process,progress_rate,worker_count,risk_index
2019-07-23 08:30:00,맑음,30.0,40.0,건축물/창고시설,"철근, 연결",30,19,1
2019-07-23 09:00:00,맑음,25.0,35.0,건축물/근린생활시설,기타,5,19,1
2019-07-23 09:30:00,흐림,33.0,52.0,터널/철도터널,기타,80,75,1
2019-07-23 09:30:00,흐림,26.0,90.0,건축물/업무시설,"철근, 연결",5,19,1
2019-07-23 10:05:00,맑음,30.0,80.0,건축물/공장,"설비, 전기",5,35,1
2019-07-23 10:15:00,맑음,30.0,73.0,상하수도/상수도,"설비, 전기",20,19,1
2019-07-23 10:40:00,강우,26.0,70.0,건축물/공동주택,기타,90,75,9
2019-07-23 11:20:00,흐림,27.0,60.0,건축물/업무시설,"운반, 하역",40,75,3
2019-07-23 11:25:00,흐림,28.0,70.0,건축물/공동주택,"용접, 보수",80,200,1
2019-07-23 11:32:00,맑음,30.0,65.0,건축물/업무시설,기타,90,200,1
2019-07-23 13:00:00,맑음,30.0,60.0,건축물/자동차 관련시설,기타,5,35,1
2019-07-23 13:30:00,맑음,30.0,60.0,건축물/업무시설,기타,70,19,1
2019-07-23 14:00:00,안개,33.0,72.0,교량/철도교량,"설비, 전기",70,200,1
2019-07-23 15:30:00,맑음,28.0,70.0,건축물/근린생활시설,기타,60,35,1
2019-07-23 15:40:00,맑음,30.0,55.0,건축물/공동주택,"설비, 전기",80,500,6
2019-07-23 17:30:00,맑음,26.0,9.0,터널/철도터널,기타,40,200,1
2019-07-23 17:40:00,맑음,31.0,60.0,건축물/공동주택,기타,10,400,1
2019-07-24 08:30:00,맑음,24.0,60.0,건축물/공장,"운반, 하역",40,35,4
2019-07-24 08:34:00,맑음,28.0,30.0,건축물/판매시설,"해체, 철거",20,19,2
2019-07-24 09:40:00,맑음,32.0,30.0,건축물/공동주택,기타,40,200,1
2019-07-24 10:10:00,흐림,30.0,80.0,건축물/공장,"철근, 연결",30,200,1
2019-07-24 10:50:00,강우,26.0,70.0,건축물/의료시설,"해체, 철거",60,75,1
2019-07-24 10:50:00,강우,26.0,82.0,건축물/방송통신시설,기타,50,35,1
2019-07-24 11:00:00,흐림,24.0,70.0,건축물/업무시설,"해체, 철거",60,200,1
2019-07-24 12:00:00,흐림,27.0,79.0,건축물/노유자시설,"해체, 철거",40,19,1
2019-07-24 14:00:00,맑음,25.0,77.0,건축물/교육연구시설,"마감, 도장",70,35,1
2019-07-24 14:00:00,맑음,28.0,30.0,건축물/교육연구시설,기타,10,35,1
2019-07-24 14:30:00,흐림,24.0,60.0,건축물/업무시설,기타,50,75,3
2019-07-24 15:00:00,흐림,25.0,50.0,건축물/공동주택,기타,40,200,3
2019-07-24 15:00:00,맑음,28.0,78.0,건축물/교육연구시설,기타,90,35,1
2019-07-24 16:00:00,맑음,30.0,80.0,건축물/공장,기타,20,500,1
2019-07-24 16:40:00,흐림,27.0,60.0,건축물/공동주택,기타,5,400,1
2019-07-25 07:20:00,맑음,26.0,89.0,건축물/공동주택,기타,40,75,1
2019-07-25 07:35:00,흐림,27.0,80.0,건축물/공동주택,기타,20,200,1
2019-07-25 10:00:00,맑음,29.0,60.0,건축물/공동주택,기타,80,400,1
2019-07-25 10:50:00,흐림,26.0,80.0,건축물/업무시설,기타,40,500,1
2019-07-25 15:30:00,맑음,26.0,80.0,건축물/공동주택,기타,50,500,1
2019-07-25 15:40:00,흐림,28.0,81.0,상하수도/하수도,기타,20,35,1
2019-07-25 16:00:00,맑음,30.0,10.0,건축물/공동주택,"철근, 연결",10,75,1
2019-07-26 08:00:00,강우,25.0,80.0,건축물/공동주택,"해체, 철거",90,75,1
2019-07-26 08:30:00,맑음,29.0,60.0,건축물/공동주택,"설비, 전기",5,500,9
2019-07-26 08:50:00,흐림,26.0,60.0,건축물/공동주택,콘크리트 타설,80,400,1
2019-07-26 09:10:00,흐림,27.0,91.0,건축물/교육연구시설,"철근, 연결",60,35,1
2019-07-26 09:10:00,강우,28.0,70.0,건축물/노유자시설,기타,40,35,1
2019-07-26 09:40:00,맑음,27.0,60.0,건축물/공장,"설비, 전기",70,19,1
2019-07-26 10:00:00,강우,25.0,99.0,건축물/공동주택,기타,80,35,1
2019-07-26 10:00:00,강우,27.0,96.0,건축물/공동주택,"해체, 철거",80,400,1
2019-07-26 10:40:00,맑음,27.0,70.0,건축물/교정 및 군사시설,"철근, 연결",30,19,2
2019-07-26 12:00:00,강우,25.0,98.0,건축물/공동주택,기타,30,200,1
2019-07-26 16:00:00,강우,25.0,80.0,건축물/교육연구시설,기타,90,35,2
2019-07-26 16:00:00,강우,27.0,99.0,건축물/공동주택,"용접, 보수",60,200,1
2019-07-27 07:30:00,강우,26.0,95.0,건축물/교육연구시설,기타,5,75,1
2019-07-27 08:00:00,강우,30.0,100.0,건축물/업무시설,"철근, 연결",70,35,1
2019-07-27 11:40:00,흐림,26.0,70.0,항만/계류시설,기타,30,35,1
2019-07-27 14:00:00,강우,32.0,80.0,건축물/공동주택,기타,70,75,1
2019-07-27 14:25:00,맑음,29.0,70.0,건축물/창고시설,"운반, 하역",70,19,1
2019-07-27 14:30:00,흐림,26.0,70.0,건축물/단독주택,기타,90,19,1
2019-07-27 18:00:00,흐림,27.0,89.0,건축물/공동주택,"설비, 전기",50,500,1
2019-07-28 09:10:00,강우,24.0,80.0,건축물/업무시설,기타,10,19,1
2019-07-29 00:00:00,맑음,30.0,20.0,건축물/공동주택,기타,90,200,12
2019-07-29 07:00:00,맑음,26.0,90.0,건축물/공장,기타,10,19,1
2019-07-29 07:40:00,맑음,28.0,58.0,건축물/업무시설,"골조, 거푸집",20,35,1
2019-07-29 07:50:00,맑음,26.0,91.0,건축물/공동주택,기타,20,19,1
2019-07-29 08:30:00,흐림,26.0,90.0,건축물/공동주택,"마감, 도장",10,500,1
2019-07-29 08:30:00,맑음,28.0,50.0,건축물/자동차 관련시설,기타,5,19,1
2019-07-29 09:30:00,맑음,29.0,74.0,건축물/공동주택,"설비, 전기",10,400,2
2019-07-29 10:20:00,맑음,30.0,64.0,건축물/교육연구시설,"운반, 하역",10,19,1
2019-07-29 10:40:00,맑음,28.0,89.0,건축물/공장,"해체, 철거",20,19,2
2019-07-29 10:40:00,맑음,35.0,20.0,건축물/노유자시설,기타,10,35,4
2019-07-29 10:40:00,맑음,27.0,91.0,건축물/공동주택,"설비, 전기",10,400,1
2019-07-29 11:30:00,맑음,28.0,77.0,건축물/공동주택,기타,40,500,1
2019-07-29 11:40:00,맑음,25.0,60.0,도로/도로,"설비, 전기",70,19,1
2019-07-29 11:50:00,맑음,29.0,40.0,항만/기타,기타,90,19,1
2019-07-29 13:10:00,안개,27.0,89.0,건축물/공장,기타,5,400,2
2019-07-29 13:15:00,맑음,30.0,40.0,건축물/공동주택,"마감, 도장",50,400,2
2019-07-29 14:00:00,강우,28.0,80.0,건축물/문화 및 집회시설,기타,5,35,1
2019-07-29 14:30:00,맑음,30.0,70.0,상하수도/상수도,기타,70,19,1
2019-07-29 15:00:00,맑음,34.0,69.0,건축물/공동주택,기타,20,35,6
2019-07-29 15:20:00,맑음,28.0,50.0,건축물/공동주택,기타,10,35,1
2019-07-29 15:30:00,맑음,27.0,88.0,건축물/공동주택,"절단, 가공",90,19,1
2019-07-29 17:20:00,맑음,20.3,70.0,건축물/공장,"해체, 철거",70,19,2
2019-07-29 17:30:00,맑음,27.0,89.0,건축물/공장,기타,5,500,1
2019-07-30 02:30:00,맑음,21.0,50.0,건축물/공장,"철근, 연결",90,500,30
2019-07-30 07:40:00,맑음,28.0,88.0,도로/도로,기타,70,75,1
2019-07-30 09:00:00,맑음,31.0,75.0,건축물/공장,"해체, 철거",30,200,1
2019-07-30 09:30:00,맑음,28.0,40.0,건축물/공동주택,"운반, 하역",40,75,1
2019-07-30 10:00:00,흐림,30.0,80.0,건축물/공동주택,기타,90,200,1
2019-07-30 11:03:00,맑음,32.0,70.0,건축물/공동주택,"철근, 연결",5,75,1
2019-07-30 11:17:00,맑음,34.0,80.0,건축물/근린생활시설,기타,50,75,1
2019-07-30 11:24:00,맑음,30.0,25.0,건축물/공장,"철근, 연결",90,200,1
2019-07-30 11:28:00,맑음,26.0,86.0,건축물/교육연구시설,정리,20,19,1
2019-07-30 13:00:00,흐림,26.0,75.0,건축물/업무시설,기타,90,19,1
2019-07-30 13:30:00,강우,28.0,80.0,건축물/공동주택,기타,70,200,1
2019-07-30 14:00:00,맑음,28.0,60.0,상하수도/하수도,기타,50,19,2
2019-07-30 14:10:00,맑음,29.0,70.0,건축물/교육연구시설,"해체, 철거",40,75,1
2019-07-30 14:30:00,맑음,30.0,75.0,건축물/공동주택,기타,70,500,1
2019-07-30 15:00:00,맑음,30.0,50.0,건축물/공장,"설비, 전기",90,500,2
2019-07-30 20:45:00,흐림,31.0,80.0,건축물/공장,기타,90,500,1
2019-07-31 07:00:00,맑음,27.0,70.0,건축물/공동주택,"철근, 연결",30,500,1
2019-07-31 07:10:00,강우,28.0,91.0,상하수도/기타,기타,90,19,1
2019-07-31 07:30:00,흐림,30.0,65.0,상하수도/상수도,기타,90,19,1
2019-07-31 08:00:00,맑음,24.0,50.0,옹벽 및 절토사면/기타,"철근, 연결",90,19,1
2019-07-31 08:10:00,맑음,34.0,55.0,건축물/공동주택,기타,5,19,3
2019-07-31 09:40:00,맑음,32.0,50.0,상하수도/상수도,기타,20,19,1
2019-07-31 10:00:00,강우,25.0,91.0,건축물/공동주택,"운반, 하역",90,200,1
2019-07-31 11:10:00,맑음,30.0,43.0,건축물/교육연구시설,기타,10,75,1
2019-07-31 14:30:00,맑음,24.0,65.0,건축물/공동주택,기타,30,400,1
2019-07-31 15:30:00,강우,27.0,80.0,건축물/공장,"운반, 하역",80,75,1
2019-07-31 16:30:00,맑음,27.0,89.0,건축물/공장,기타,5,400,2
2019-08-01 07:10:00,강우,30.0,86.0,건축물/업무시설,기타,20,35,2
2019-08-01 07:20:00,흐림,25.0,50.0,건축물/공장,기타,30,35,4
2019-08-01 07:40:00,흐림,27.0,70.0,건축물/업무시설,기타,40,200,1
2019-08-01 08:40:00,흐림,28.0,70.0,건축물/공동주택,기타,5,200,2
2019-08-01 09:00:00,강우,23.0,93.0,건축물/기타,기타,5,35,1
2019-08-01 10:00:00,맑음,28.0,10.0,건축물/업무시설,"운반, 하역",30,200,1
2019-08-01 10:12:00,흐림,30.0,80.0,건축물/종교시설,"설비, 전기",10,19,1
2019-08-01 11:00:00,맑음,26.0,60.0,건축물/기타,기타,90,19,2
2019-08-01 11:45:00,맑음,30.0,65.0,건축물/자동차 관련시설,기타,40,19,1
2019-08-01 13:00:00,맑음,32.0,10.0,건축물/자동차 관련시설,기타,80,19,1
2019-08-01 14:00:00,맑음,30.0,60.0,건축물/공동주택,기타,50,19,1
2019-08-01 15:06:00,맑음,34.0,46.0,도로/도로,기타,80,19,1
2019-08-01 16:00:00,맑음,29.0,70.0,건축물/공동주택,"철근, 연결",60,200,4
2019-08-01 16:00:00,맑음,33.0,65.0,댐/용수전용댐,"마감, 도장",40,19,1
2019-08-02 06:30:00,맑음,30.0,60.0,건축물/공동주택,"설비, 전기",50,500,1
2019-08-02 07:00:00,맑음,30.0,34.0,건축물/공동주택,기타,30,19,3
2019-08-02 07:00:00,맑음,31.0,45.0,건축물/공동주택,기타,30,400,1
2019-08-02 07:40:00,맑음,28.0,85.0,건축물/공동주택,기타,30,400,1
2019-08-02 09:30:00,맑음,33.0,90.0,건축물/교육연구시설,정리,20,19,1
2019-08-02 12:10:00,맑음,29.0,60.0,건축물/기타,"철근, 연결",5,75,1
2019-08-02 12:30:00,맑음,30.0,20.0,건축물/업무시설,"절단, 가공",50,35,1
2019-08-02 12:30:00,맑음,26.0,92.0,기타/부지조성,"용접, 보수",70,200,1
2019-08-02 13:20:00,맑음,28.0,74.0,건축물/교육연구시설,"마감, 도장",50,200,1
2019-08-02 14:00:00,맑음,32.0,45.0,하천/기타,"철근, 연결",50,19,1
2019-08-02 14:15:00,맑음,32.0,50.0,건축물/공동주택,"해체, 철거",50,200,4
2019-08-02 15:30:00,맑음,29.0,78.0,건축물/숙박시설,"설비, 전기",10,19,1
2019-08-02 16:42:00,맑음,34.0,60.0,건축물/근린생활시설,"철근, 연결",5,35,1
2019-08-03 10:20:00,맑음,30.0,50.0,건축물/종교시설,"설비, 전기",30,19,1
2019-08-03 10:30:00,흐림,28.0,60.0,건축물/교육연구시설,기타,20,19,1
2019-08-03 10:30:00,강우,2.0,42.0,건축물/공동주택,기타,60,500,1
2019-08-03 10:30:00,맑음,30.0,80.0,건축물/공동주택,"철근, 연결",10,75,1
2019-08-03 13:30:00,맑음,33.0,65.0,건축물/업무시설,기타,70,75,1
2019-08-03 14:00:00,맑음,29.0,60.0,건축물/공동주택,기타,50,200,1
2019-08-03 14:00:00,흐림,26.0,61.0,건축물/교육연구시설,"용접, 보수",50,19,3
2019-08-03 14:30:00,맑음,28.0,60.0,상하수도/하수도,기타,80,19,1
2019-08-03 14:30:00,맑음,35.0,53.0,건축물/교육연구시설,콘크리트 타설,70,19,1
2019-08-03 14:50:00,맑음,33.0,72.0,건축물/공동주택,"해체, 철거",20,200,1
2019-08-03 15:00:00,맑음,29.0,80.0,건축물/교육연구시설,"해체, 철거",90,19,2
2019-08-03 15:30:00,맑음,29.0,60.0,건축물/업무시설,"철근, 연결",50,35,1
2019-08-03 16:00:00,흐림,30.0,70.0,건축물/공장,기타,40,19,2
2019-08-03 16:35:00,맑음,29.0,67.0,터널/철도터널,"철근, 연결",80,200,2
2019-08-03 20:28:00,맑음,27.0,60.0,건축물/근린생활시설,"운반, 하역",80,19,5
2019-08-04 07:00:00,맑음,26.0,10.0,건축물/공동주택,기타,10,400,2
2019-08-04 08:00:00,맑음,29.0,24.0,건축물/업무시설,정리,70,19,1
2019-08-04 08:30:00,맑음,29.0,73.0,건축물/공동주택,"해체, 철거",60,400,1
2019-08-04 11:30:00,맑음,28.0,50.0,건축물/공동주택,"운반, 하역",10,400,1
2019-08-04 14:30:00,맑음,29.0,78.0,환경시설/공공폐수처리시설,기타,5,19,2
2019-08-04 15:20:00,맑음,34.0,53.0,도로/도로,기타,90,75,4
2019-08-04 21:45:00,맑음,26.0,59.0,철도/기타,"운반, 하역",40,200,1
2019-08-05 03:30:00,맑음,31.0,70.0,기타/부지조성,기타,10,19,1
2019-08-05 08:50:00,맑음,27.0,74.0,교량/도로교량,기타,5,19,1
2019-08-05 09:00:00,맑음,32.0,40.0,건축물/공동주택,기타,20,75,1
2019-08-05 10:25:00,맑음,35.0,70.0,건축물/공동주택,"굴착, 조성",60,75,1
2019-08-05 11:00:00,맑음,30.0,65.0,건축물/교육연구시설,기타,50,200,1
2019-08-05 13:04:00,맑음,33.0,70.0,건축물/공장,"설비, 전기",30,35,1
2019-08-05 14:00:00,맑음,29.0,60.0,상하수도/상수도,"해체, 철거",40,19,1
2019-08-05 14:00:00,맑음,32.0,60.0,건축물/업무시설,"운반, 하역",50,35,1
2019-08-05 14:32:00,맑음,36.0,65.0,건축물/공장,정리,50,35,1
2019-08-05 14:40:00,흐림,36.0,80.0,도로/기타,기타,40,19,1
2019-08-05 15:30:00,흐림,30.0,70.0,건축물/공동주택,기타,5,200,1
2019-08-05 16:00:00,맑음,33.0,81.0,도로/도로,기타,30,35,1
2019-08-05 17:00:00,맑음,29.0,75.0,상하수도/하수도,"설비, 전기",20,35,1
2019-08-05 17:42:00,맑음,30.0,65.0,상하수도/기타,"마감, 도장",90,19,1
2019-08-06 07:50:00,흐림,32.0,33.0,건축물/공동주택,콘크리트 타설,50,500,1
2019-08-06 09:10:00,맑음,31.0,51.0,건축물/공동주택,콘크리트 타설,60,200,1
2019-08-06 10:00:00,맑음,31.0,50.0,건축물/공동주택,"해체, 철거",10,19,2
2019-08-06 10:53:00,맑음,32.2,51.0,건축물/공장,기타,30,19,1
2019-08-06 11:00:00,맑음,25.0,30.0,건축물/근린생활시설,"해체, 철거",40,19,1
2019-08-06 11:30:00,흐림,30.0,60.0,건축물/공동주택,"철근, 연결",70,35,1
2019-08-06 11:30:00,맑음,30.0,50.0,건축물/업무시설,"해체, 철거",30,19,1
2019-08-06 11:30:00,맑음,32.0,60.0,건축물/노유자시설,기타,20,35,2
2019-08-06 13:43:00,맑음,32.0,50.0,옹벽 및 절토사면/절토사면,"철근, 연결",90,19,1
2019-08-06 15:00:00,흐림,36.0,80.0,건축물/업무시설,기타,30,75,1
2019-08-06 15:00:00,맑음,29.0,70.0,도로/도로,"해체, 철거",50,75,2
2019-08-06 15:05:00,맑음,35.0,60.0,도로/도로,"절단, 가공",70,19,1
2019-08-06 15:10:00,맑음,32.0,40.0,건축물/공동주택,"철근, 연결",40,200,1
2019-08-06 17:00:00,맑음,31.0,51.0,건축물/교육연구시설,기타,50,200,2
2019-08-07 07:15:00,흐림,28.0,70.0,건축물/공동주택,기타,70,75,1
2019-08-07 08:31:00,강우,25.0,80.0,건축물/공동주택,기타,60,200,1
2019-08-07 09:00:00,강우,30.0,80.0,건축물/판매시설,기타,90,500,2
2019-08-07 09:50:00,안개,28.0,86.0,건축물/공장,"운반, 하역",5,400,2
2019-08-07 13:00:00,맑음,33.0,90.0,건축물/위험물 저장 및 처리시설,"해체, 철거",90,19,1
2019-08-07 13:10:00,맑음,30.0,30.0,하천/기타,정리,5,19,1
2019-08-07 14:00:00,맑음,31.0,62.0,건축물/교육연구시설,"골조, 거푸집",40,75,1
2019-08-07 15:15:00,맑음,33.0,60.0,건축물/기타,정리,40,19,1
2019-08-07 15:15:00,맑음,30.0,70.0,건축물/공장,기타,40,400,1
2019-08-07 15:30:00,맑음,32.0,10.0,건축물/공동주택,"설비, 전기",10,75,1
2019-08-08 01:00:00,맑음,27.0,75.0,상하수도/상수도,"운반, 하역",30,19,1
2019-08-08 07:25:00,맑음,30.0,70.0,건축물/공장,"설비, 전기",50,75,1
2019-08-08 08:00:00,흐림,26.0,50.0,건축물/교육연구시설,"운반, 하역",90,75,2
2019-08-08 09:20:00,맑음,30.0,60.0,건축물/공장,"운반, 하역",60,19,3
2019-08-08 10:00:00,맑음,28.0,70.0,건축물/근린생활시설,정리,90,35,1
2019-08-08 10:10:00,맑음,32.0,71.0,건축물/업무시설,기타,20,75,1
2019-08-08 10:30:00,맑음,30.0,73.0,건축물/공장,"설비, 전기",80,19,1
2019-08-08 10:40:00,흐림,31.0,70.0,건축물/문화 및 집회시설,"철근, 연결",80,500,2
2019-08-08 11:00:00,흐림,33.0,40.0,건축물/의료시설,기타,5,35,1
2019-08-08 11:00:00,맑음,25.0,30.0,도로/도로,"운반, 하역",50,19,1
2019-08-08 11:00:00,맑음,32.0,65.0,건축물/근린생활시설,"마감, 도장",40,35,1
2019-08-08 11:00:00,흐림,27.0,70.0,기타/부지조성,기타,40,19,1
2019-08-08 13:00:00,흐림,32.0,71.0,상하수도/하수도,"용접, 보수",70,19,1
2019-08-08 14:00:00,맑음,34.0,60.0,건축물/교육연구시설,정리,70,19,1
2019-08-08 14:45:00,맑음,32.0,75.0,상하수도/상수도,"철근, 연결",70,19,1
2019-08-08 15:00:00,맑음,26.0,73.0,도로/기타,기타,90,19,1
2019-08-08 15:00:00,흐림,30.0,70.0,건축물/공동주택,기타,20,35,3
2019-08-08 15:30:00,맑음,25.0,60.0,건축물/교육연구시설,기타,80,35,1
2019-08-08 16:00:00,강우,33.0,60.0,환경시설/하수처리시설,기타,80,35,1
2019-08-08 17:00:00,맑음,28.0,80.0,상하수도/상수도,콘크리트 타설,20,19,1
2019-08-09 08:12:00,맑음,32.0,80.0,건축물/운수시설,기타,30,19,1
2019-08-09 08:50:00,흐림,28.0,86.0,건축물/교육연구시설,"골조, 거푸집",80,75,2
2019-08-09 08:55:00,맑음,29.0,60.0,건축물/공동주택,기타,50,400,1
2019-08-09 11:00:00,흐림,26.0,35.0,건축물/공동주택,기타,50,19,1
2019-08-09 15:25:00,맑음,33.0,50.0,건축물/공장,기타,90,500,1
2019-08-09 16:20:00,맑음,33.0,50.0,건축물/공장,기타,90,500,1
2019-08-09 16:50:00,맑음,29.0,70.0,건축물/노유자시설,정리,90,75,3
2019-08-10 08:00:00,흐림,32.0,80.0,건축물/근린생활시설,기타,20,19,1
2019-08-10 08:00:00,흐림,28.0,55.0,건축물/근린생활시설,기타,50,35,1
2019-08-10 09:05:00,흐림,27.0,57.0,건축물/공동주택,기타,50,200,10
2019-08-10 10:00:00,맑음,32.0,60.0,건축물/근린생활시설,"설비, 전기",10,19,1
2019-08-10 10:00:00,맑음,30.0,50.0,건축물/종교시설,기타,30,19,1
2019-08-10 10:30:00,맑음,28.0,20.0,건축물/교육연구시설,"철근, 연결",70,35,1
2019-08-10 10:50:00,맑음,30.0,57.0,건축물/업무시설,정리,40,200,2
2019-08-10 11:20:00,맑음,34.0,20.0,건축물/공동주택,기타,90,400,1
2019-08-10 11:20:00,흐림,30.0,50.0,건축물/판매시설,"철근, 연결",70,75,1
2019-08-10 13:30:00,맑음,32.0,20.0,건축물/공동주택,"해체, 철거",70,200,4
2019-08-10 13:50:00,흐림,29.0,60.0,건축물/판매시설,기타,90,19,1
2019-08-10 15:20:00,맑음,31.0,65.0,건축물/공동주택,"철근, 연결",10,200,6
2019-08-11 06:05:00,강우,35.0,90.0,터널/도로터널,"해체, 철거",20,35,1
2019-08-11 09:30:00,맑음,31.0,20.0,건축물/창고시설,"철근, 연결",20,200,1
2019-08-11 10:00:00,맑음,32.0,63.0,건축물/업무시설,기타,60,35,1
2019-08-11 13:30:00,맑음,29.0,40.0,건축물/공장,"운반, 하역",80,19,2
2019-08-11 15:00:00,강우,33.0,95.0,건축물/업무시설,기타,90,35,1
2019-08-12 08:00:00,맑음,30.0,60.0,건축물/숙박시설,"철근, 연결",5,19,1
2019-08-12 08:10:00,흐림,29.0,50.0,건축물/기타,"철근, 연결",90,200,9
2019-08-12 09:10:00,흐림,25.0,75.0,건축물/업무시설,기타,10,19,1
2019-08-12 10:30:00,맑음,34.0,70.0,건축물/공동주택,"운반, 하역",90,19,3
2019-08-12 13:30:00,맑음,30.0,50.0,건축물/공동주택,정리,60,200,2
2019-08-12 13:53:00,맑음,30.0,30.0,터널/도로터널,기타,30,19,1
2019-08-12 14:00:00,맑음,29.0,60.0,건축물/공장,"철근, 연결",90,35,1
2019-08-12 14:00:00,맑음,28.0,75.0,건축물/숙박시설,"운반, 하역",20,400,3
2019-08-12 15:00:00,맑음,28.0,78.0,건축물/근린생활시설,"설비, 전기",90,35,1
2019-08-12 16:00:00,맑음,33.0,60.0,건축물/공동주택,정리,10,35,1
2019-08-12 18:02:00,맑음,28.0,70.0,건축물/공동주택,"해체, 철거",90,75,7
2019-08-13 07:30:00,맑음,27.0,80.0,건축물/공동주택,기타,10,200,1
2019-08-13 08:00:00,맑음,20.3,50.0,건축물/공동주택,"운반, 하역",20,35,1
2019-08-13 10:30:00,흐림,29.0,73.0,건축물/공동주택,"마감, 도장",80,200,1
2019-08-13 11:00:00,맑음,25.0,50.0,건축물/노유자시설,기타,90,35,2
